0	0	0	0	0	0
62	0	0	117	0	6
123	0	0	188	0	9
185	0	0	235	0	12
254	0	0	302	0	4
308	0	0	377	0	9
386	0	0	508	0	20
451	0	0	632	0	24
482	0	0	705	0	24
513	0	0	781	0	25
544	0	0	866	0	26
575	0	0	963	0	27
606	0	0	1022	0	27
637	0	0	1023	0	22
668	0	0	1023	0	23
800	0	0	1023	0	5
924	0	0	1023	0	4
0	62	0	0	91	0
62	62	0	89	86	0
123	62	0	170	51	0
185	62	0	232	19	4
254	62	0	310	0	2
308	62	0	388	0	2
386	62	0	519	0	8
451	62	0	645	0	17
482	62	0	717	0	19
513	62	0	794	0	21
544	62	0	880	0	23
575	62	0	979	0	23
606	62	0	1022	0	24
637	62	0	1023	0	21
668	62	0	1023	0	21
800	62	0	1023	0	5
924	62	0	1023	0	4
0	123	0	0	133	31
62	123	0	13	131	0
123	123	0	122	119	0
185	123	0	207	93	0
254	123	0	299	64	0
308	123	0	388	42	0
386	123	0	538	9	1
451	123	0	685	0	1
482	123	0	758	0	1
513	123	0	841	0	2
544	123	0	927	0	3
575	123	0	1021	0	8
606	123	0	1023	0	11
637	123	0	1023	0	13
668	123	0	1023	0	15
800	123	0	1023	0	5
924	123	0	1023	0	3
0	185	0	0	178	41
62	185	0	0	177	8
123	185	0	63	172	0
185	185	0	167	162	0
254	185	0	272	140	0
308	185	0	369	124	0
386	185	0	524	98	0
451	185	0	675	74	0
482	185	0	757	63	0
513	185	0	851	52	1
544	185	0	952	40	1
575	185	0	1020	29	1
606	185	0	1023	16	1
637	185	0	1023	2	1
668	185	0	1023	0	1
800	185	0	1023	0	3
924	185	0	1023	0	2
0	254	0	0	245	73
62	254	0	0	244	57
123	254	0	0	239	0
185	254	0	118	234	0
254	254	0	233	223	0
308	254	0	335	209	0
386	254	0	497	184	0
451	254	0	651	159	0
482	254	0	735	149	0
513	254	0	830	138	0
544	254	0	931	128	0
575	254	0	1018	117	0
606	254	0	1023	107	0
637	254	0	1023	97	0
668	254	0	1023	86	1
800	254	0	1023	19	1
924	254	0	1023	22	2
0	308	0	0	308	68
62	308	0	0	307	67
123	308	0	0	305	15
185	308	0	78	303	0
254	308	0	195	295	0
308	308	0	297	285	0
386	308	0	462	257	0
451	308	0	624	231	0
482	308	0	711	220	0
513	308	0	807	209	0
544	308	0	906	197	0
575	308	0	1015	186	0
606	308	0	1023	176	0
637	308	0	1023	165	0
668	308	0	1023	153	0
800	308	0	1023	89	1
924	308	0	1023	74	2
0	386	0	0	407	78
62	386	0	0	407	69
123	386	0	0	407	43
185	386	0	1	409	0
254	386	0	141	403	0
308	386	0	236	396	0
386	386	0	398	379	0
451	386	0	564	359	0
482	386	0	655	346	0
513	386	0	755	335	0
544	386	0	855	320	0
575	386	0	980	308	0
606	386	0	1022	295	0
637	386	0	1023	281	0
668	386	0	1023	267	0
800	386	0	1023	183	0
924	386	0	1023	139	1
0	451	0	0	510	86
62	451	0	0	510	80
123	451	0	0	512	55
185	451	0	0	518	7
254	451	0	93	516	0
308	451	0	189	511	0
386	451	0	345	498	0
451	451	0	511	482	0
482	451	0	599	469	0
513	451	0	693	456	0
544	451	0	802	445	0
575	451	0	925	434	0
606	451	0	1009	418	0
637	451	0	1023	401	0
668	451	0	1023	384	0
800	451	0	1023	282	0
924	451	0	1023	201	1
0	482	0	0	568	90
62	482	0	0	568	84
123	482	0	0	570	63
185	482	0	0	575	20
254	482	0	71	576	0
308	482	0	169	573	0
386	482	0	322	561	0
451	482	0	479	546	0
482	482	0	567	535	0
513	482	0	667	525	0
544	482	0	775	517	0
575	482	0	894	499	0
606	482	0	996	485	0
637	482	0	1023	469	0
668	482	0	1023	450	0
800	482	0	1023	337	0
924	482	0	1023	235	0
0	513	0	0	625	92
62	513	0	0	625	88
123	513	0	0	627	69
185	513	0	0	634	32
254	513	0	46	641	0
308	513	0	149	637	0
386	513	0	299	626	0
451	513	0	453	613	0
